,sentiment_label,text
1083,0,m12 4gb 64gb varient poor display quality display quality   secure working battery  camera  price gorilla glass protection always display available
1084,1,awesome  cost like awesome  cost
1085,0,worst   started lagging 1 month dont much apps never installed high ram consuming game like pubg freefire etc still performance poori unable pick call screen freezespathetic
1086,1,nice  nice  buy loaded feature battery 6000mah seems get exhaust day  width bit wide feature  work fast like finger face unlock
1087,1,price rangebattery back camera display goodbut heavy due large battery   price range battery backup  battery running 15 day moderate use   amount weight large battery camera satisfactory display  finger sensor
1088,1,feature  except call volume necessary almost feature  call volume low really necessary hope  fix next upcoming version
1089,0,sab achchaa nahi hainanacansay one work well price point instead camera camera like using 34k range cam worst picture quality bhai thoda bahut toh awkat mein rakho iskomi 1 aaya tha mi ka 1st  6000 mein uska front cam bhi iske back cam se achcha tha
1090,0,u want  buy otherwise avoid  pro big battery big displaycons net speed meter 3 finger screenshot clean uv many useless  app u dont uninstall u using screen guard n back cover  like power bank thickness u want camera  u
1091,1,done well battery life  one charge run 2 day fingerprint reader  fast builtin power button thing really impressive also camera quality  quad camera price point view  awesome
1092,1,performance battery life camera quality   little heavy carry big size feel little hard fit pocket
1093,1,awesome awesome productbest feature  90hztill con visible
1094,1,bang buck love  price bestgets job done smartphoneand top killer offer  excellent service
1096,1,awesome   battery awesome display camera decent performance pre installed chinese apps made india
1097,0,6gb  cant read 31000 image even 8 minute battery life poor worth battery life  finger print reader effective  slower 3 gb  camera tested needed worthless money charged
1098,0,camera totally waste 48 mp true cam scam even old nokia sybian  capture better photo zooming photo like water paint fully pixelated dnt buy camera preference
1099,1,price range    battery lifei bought brother nov21camera quite low quality  enough compare price overall   bellow 75k fully satisfied
1100,0,replacement order received helllo purchased new   12 6 128   camera bad picture breaked  right side dumped give replace order yet replaced  kindly replaced  address
1101,1,budget purchased mother previous  lg need charge twice day purchasing feeling better charging 2days mostly need see day present issue
1102,0,heating continuously hi amazonwe bought  seems issue mobileit heating continuouslyif possible please change
1103,0,waste money worst  dont buy cheap quality camera expected  feed cheated using   7 year never buy   ever
1104,0,hanging resting overheating hanging like every 5 minute get call sending template like call back pre define message  restarting heatingnow realized exchange window allowing exchange return item kindly guide
1105,1,range camera quality better given price  price week since used high end game work smoothly battery drain heat playing game average quality  camera quality improved given price
1106,1,must buy gifted cellphone mother gaming freak gadet freak guess must buy
1107,1,service stated using give opinion using time  packing timely delivery etc well appreciated thanks sreenivasan
1108,1,bestest  range price bestest  range price mom love use one con  bulky thought used dumble exercise 1fingerprint sensor 8102battery life 95103camera price brand 910
1109,1,forcing use app cant remove smasung apps cant delete  forcing use really disappointed hand apple allows delete app even phonebook use third party phonebook
1110,1,go display battery size look processor  camera need betteronly  charger get headphone
1111,0,hanging device medium could loaded  hang lot everyday atleast 2 time automatically switch restarts touch response really bad one doesnt even give feedback 6gb ram seems less 2gb
1112,0,dont waste money buy   worst  please dont buy   upto one year next month spend money  service center frequently example yesterday m31s display gone watching movie purchased september 2020
1113,0,heavy bulky  heavy  plz check actual weight buying  state 221 gram 265 gram physically checked didnt evaluated  feature weight  biggest negative feature
1114,1,give camera feature rare camera fingerprint reader  working smoothly battery life also  day charge  80 sufficient whole day want feature camera taking picture rare camera overall performance  gaming
1115,0,hang sometimes  work slow  hang much dont waste money choose another buy return  cost get refund case stuck  send replacement every model work slow
1116,1,super   price   awesome nice  price  feature
1117,0,user friendly  got mother attend zoom call 3days able attend call audio combinationssettings tried feel bad cant help sitting far service center help kanpur
1118,1,excellent great deal best category fingerprint camera battery much better chinese
1119,1,best  range heavy driver much better daily use medium productivity purposerear camera shoot steady video detailed picture
1120,1,price high prosear slow display  battery backup  price high hai 7000 tak hota thik hota
1121,1,great service  great     great  samsungand  service amazing actually  delivery day tuesday  come saturday mind blowing service fully happy
1122,0,feature   used  seal broken 54 charged lot fingerprint already applied lot look like  turning flipkart
1123,1,fullfill expectation cameraslow motion missing nice processor goodfor app lock download applicationnot enough inbuilt like mi use mi little disappointed bz d price mi give system user friendly
1124,0,worst item wastage money time poor internet catching lagging hanging dont buy poor assistance support warranty totally disappointed
1125,0,heavyweight wifi calling really disappointed receiving  weight wifi calling option headphone screen cover case cover bettry go redmi
1126,1,excellent  price   price
1127,1,finger print slitly working littil bit slowand bettery life goodcamera quality good48 mp    condition booked 2  received 2  packing
1128,0,worst  service center cheat m12 worst   went service center minor scratch problem say considered warranty policyin one word cheap minded business provide warranty
1129,1,battery performance awesome  overall  used 6 gb ram based  earlier 7000 mah motog 5g model device m12  lot much better battery management compared i5
1130,0,average camera quality camera quality average whatever click image got distorted disappointed camera
1131,0,expected  expect charging getting heated touch work properly getting hang also today asked coustomer care replace deny 7 day replacement 8 day satisfied
1132,1,overall rating four  sound concern max volume volume really high fairly low volume video call sound person side clear otherwise
1133,1,decent smartphone  price range loved smartphonei bought smartphone rs8500 great indian festival sale 2021 battery backup superb 90hz refresh rate goodphone charge faster 6000mah battery phones48mp camera soo  price range
1134,1,average  camera clarity  already hanging  get hanged though 100gb internal memory free bought 1 month ago camera clarity  expected much better mp claim lived upto expectation
1135,1,lowrange   awesome finger print sensor working  itll suit best buying  mother dadperfect battery performance  back camits normal use common using purposesyou expect gaming
1136,0,average display built quality display quality really disappointing along camera built quality average really look like average budget  excited performance day 1 feel helplss return policy well
1137,1,excellent  like  battery life finger print reader camera quality
1138,0,worst experience faced amezon wanted return item possiblewhy couldnt understand earlier used return item worst experience faced amezon
1139,0,worst   hanging muchaudio clear video call  heat instantlyit worst  used many  worst
1140,1,best   massive 6000 mah battery give ultimate nonstop 8 hour gaming loses 100 to10 problem 15w charger charge  2 hour 45 minute heating issue ok overall  choice
1141,0,faulty  received defective  look like refurbished  sent audio issue faulty speaker receiver could hear voice clearly disappointed  sending faulty
1142,0,disappointed overall performance disappointed performancecamera picture  48 mega pixel camera 4 front camera usebattery goodprocessor slowrefresh rate true word onlylight weight
1143,1,fair review ordered  3 month son till today son happy satisfied  purchase worthy vll recommend budget lie 1000015000 go
1144,0,battery life normal camera quality poor also screen touch much  battery life normal camera quality poor also screen touch much  highly recommend buy   hanged within week buying satisfied hope review helpful
1145,1,best  6128 price medium could loaded thank  first  soon  fetcher opening camera need much better wise   thanks
1146,0,worst    worst seller dont buy  many manufacturing problem mainly network issue internet wont connect continuously 10 min network due bandwidth issue also seller worst wont take return replacement please avoid  seller
1147,1,normal daily use go slow motion missing video optionscreenshot using palm swipe missingbattery backup fabulous 1 12 half single charge dolby atmos sometime doesnt worksamsung claim 48mp true cam output similar 8mp
1148,1,range 11 13k  design performance pretty impressive despite 48 mp camera disappoints fails clearly capture little far thing expected overall budget  weight  bulky one get use
1149,1,value money    best option 15k budget tick box like storage memory display  built quality
1150,0,bad  hanging much  hanging much even software date also apps front camera average  working like 2 gb ram using half hour clear memory timenot satisfied  brand
1151,0,bad experience overall experience really bad  lagging many time battery upto mark
1152,0,camera worst buy looking  camera really disappointed  want return
1153,0,working  trouble major function delivered 13rd april today 27th april major trouble  return window cosed im feeling cheated first time  solution
1154,0,total waste money specially return replacement policy poor camera result poor touch quality specially support team response looting customer claiming false promise dont buy  otherwise waste money  cant deserve one single star review
1155,0,want return back   get hot call battery backup poornow calling happened defective pcwant return back written window working covid situation last wk online activity stopped
1156,1,dont expect mucha   budget fast chargingbig battery  look brightness oksun visibility goodits budget  basic function apps
1157,1,best budget  price 11000 best budget  battery life pretty  screen bigger movie watching ok
1158,0,overall  although   happy unwanted notification built closed notification important part also closed
1159,1,monster reloaded really monster reloaded refresh time slow open multiple app  get slower battery  backup may improved monster time favorite brand   upto mark expected
1160,1,pro con prosbattery camera finger print sensor design build quality highly commendableconsthe image editing feature slow open take least 3 secondssound quality average
1161,1,mind blowing battery life awesome fingerprint sensor mindblowing processor little bit slow camera quality average charger cord short fast charger isnt really fast
1162,0,worst  dont buy  series productsboard quality poor u cant use  warranty period u want buy   please prefer series series working  service centre said
1163,1,worth every peny totally loved amazing feature colour better expected go
1164,0,poor performance lag dull display junky  lag much poor quality worthy performance upset suddenly get strucks disappointed
1165,1,built quality excellent charger low quality  chargeron first day charger stop working really disappointing checking found cable faulty  pay attention issue problem regular
1166,0,mark battery charging 100 taking around 5 hour get completely charged disappointed  way  promotes exclusive
1167,1,face unlock workproperly camera quality  aspected price range think  dealall review apartfrom face unlock camera quality  best
1168,1,monster battery overall   better battery life fingerprint sensor also nice camera quality improve specially selfie cam hd display given could given amoled display processor quite low overall nice budget
1169,0,average performance    bought  2 month audio video quality  averagevoice call video call sound low clear 6k rupee motorola old  much better video audio quality
1170,1,experience high budget  budget  display screen  video quality experience side fingerprint reader easy unlock  camera experience also nice  quality photo taken  long battery life continues internet use also
1171,1,nice thus range working fine review  came pretty  deal update review soon performance
1172,0,huge disappointment  expect type  samsungcamera quality poorsignal receving badthen buy productperformance poorbattery life one thing positive
1173,1,price worthy everything wonderful budget satisfied featuresbut camera quality  upto 48mp also data cable small worth budget definitely buy
1174,1,great packaging proper  safe also  work well
1175,0,fast charging problem like due quality camera battery backup  problem continue   like fast charging problem slow running feature
1176,1,latest tech affordable price  indispensable companion tool nowadays use  activity modern life  topped latest feature
1177,1,value money bit heavy camera resolution  specially zoomheavybattery
1178,0,board replaced month  bought last great indian festival internet available since started using taken service center several time replaced main board never buy
1179,0,buy phonedisplay color poor display color poor actually bad coloursactually 56 year old  j7 much better coloursgot 8500 ready sell someone want
1180,0,slow response user friendly camera quality ok photogenic software sad thing say slow response key pad doesnt sufficient spacing difficult text message contact search difficult
1181,1,one student attending online class   student attending online classedcamera averagebattery  6000 mahperformance averagebudget friendly
1182,1,buy price using  almost month great battery  sharp fingerprint sensor camera quality average couldve better processor also couldve bit better rarely  hang overall  buy price
1183,0,average  low budget average low budget  strong camera battery others want low budget go itit price range 8500  choose others  upper price range
1184,1,best  budget  battery life best   battery life allows full day runtime running heavy gaming applicationsdecent cam performance primary lense 48mpfinger print scanner work perfectlyfeels robust build holding
1185,1,impressive great  previous  a70   a70that bought 2 year ago
1186,1,allrounder  daily use hardcore gamers play pubg heating issue us 10 battery 1 hour pubg gaming doesnt contains applock device draw back totally worth money
1187,1,nice looking nice working
1188,1,gamers thumb normal user normal user quit  want use gaming purpose better choice mark pointgetting slow sometime speak bettery life yes performing well
1189,1,super battery backup bakwas camera quality battery ultra super charging speed also  however quality camera third class super bakwass quality even less 5 mega pixel camera genuine review like battery backup much iam using
1190,1,read buy always using   buying  facing many problem buying  many people forbade buy  since  lover never heard themits camera quality poor
1191,1,battery  review 7days use fingerprint reader really  battery life also recommendable satisfied camera quality also bit weighty overall nice experience
1192,0,dont buy  m12  calling speaker issue 48 megafixel par 8 mpdissapointed  please dont buy  deeply disappointed come importance know importance review
1193,1,quality  set didnt come headphone back cover didnt expected
1194,0,heating major heating problem charging
1195,1,everything  selfie camera  take significantly lnger time process selfies often time image blurry unclear certianly happy  feel  hand lightweight  shape
1196,0,low quality  donot buy worst   fell hand screen broke purchased like week ago highly delicate one shouldnt buy quality cheap
1197,0,battery  thing r worst   replaced m30 wrong decision  worth buy battery life
1198,0,basic  term performance worth buying phone1 heavy term weight2 poor cameras3 touch screen response bad 2 week purchase
1199,0,looking budget   camera quality  choice camera quality goodbattery life greatfingerprint reader expectednot  gamingdisplay quality goodif looking budget   camera quality  choice
1200,1,outstanding performance rs12499 hello guysi using last 1 month gave outstanding performance camera quality battery life fingerprint reader  best feature segment purchased rs12499 6 month cost emi
1201,1,everything  except camera everything work  o also smooth camera person please dont buy phoneselfi cam  also
1202,0,heavy like brick  heavy causinh hand pain performance also goodvery slow regret purchase sure screen size increased like better carry tab
1203,1,high potential using  last 10 year latest one 9499  pricing 10k issue also zoom 48 mp camera face unlock little slow although beast aspect
1204,1,nice  nice  service  fingerprint access nice battery life  camera quality super nice  liked
1205,1,best aged person less usage value money given dad best aged person less usage
1206,1,battery life camera also   galaxy m12 brilliant  11000big thumb looking best budget  also try  galaxy m12f12andrear camera 48 mega pixelsit also
1207,1,buy want lot ram storage battery life affordable price ram storage decent price range large number apps installed run camera quality  display battery life excellent con even fast charging 0 100 take approximately 3 hour
1208,1,nice price face unlock could better less lighting remaining feature
1209,1,excellent  excellent sound base quality saying recommending  purchasing others also
1210,0,dont buy  dont buy  totally waste money hang responding 5 6 time day 1 month faced lot issue heating issue battery drained within day using 2 hr activity
1211,1,warranty purchased  within day display got damaged easy move warranty replace one
1212,1,awesome budget  according view flexible open side fingerprint reader camera quality price super
1213,1,worth money like camera quality battery comfortable smooth suing working look like available in15 20k dont dislike looking forward working like nowadays many year hope
1214,0,fingerprint reader battery life said  touch sense also poor opening page much slowl satisfied productl advice everyone go   quality
1215,1,excellent excellenti recommend go   provides  service
1216,0,gyroscope available overall   gaming  gyroscope feature besic thingi really disappointed
1217,1,thanks  thanks  get bank offer coupon 10k  working fine smooth
1218,0,brand quality use  battery life screen display pure along camera quality decided please dont   price get   model came know  brand quality
1219,0,expected much per given spec much difficult set setting user friendly camera clarity expected per given spec proximity senser worked u try set speaker  time screen overall ordinary
1220,0,bad cheap quality  didnt expect price
1221,1,go writing review 2 day usagepros better resolution nice build quality super back design sturdy slip hand faster ui performancecons front camera blurry sometimes
1222,1,satisfied happy  really irritating install many apps like music player applock since biometric lock already ideally allow u use securing apps well
1223,1,greatreally great probably best deal price could find better deal even local market
1224,1,old age people   parent old people processor  day day task dont expect gaming decent overall package someone want buy  device
1225,0,worthy  hang poor camera quality sometimes call get connect
1226,1,one ask recommend  10000 first one recommend got  2 day ordering awesome game changer price everything new ui one ui 31 battery damn goodi wuse nearly 2 hour battery percentage dropped 10
1227,1,decent smartphone price range  battery life fast charging option disableuninstall preinstalled apps  bit thick heavy hold tiring hold long period time90hz display nice adaptive option available setting
1228,1,go buy youre willing buy budget  range 4 month  running like monster
1229,1,battery life finger print reader  battery life amazing excellent upto 36 hour battery run constant wifi using zoomgoogle meet many battery draining apps rear camera quality
1230,1,device recommend  device efficiency price point view hai league band made chinese  opt p material main land made chinna tag
1231,1,super fast processor bought  2 week ago want say one thing superrrrrrrrrb  camera quality best processor super fast
1232,1,battery poor camera average camera quality 48mp quality front camera normalroughly 2 day backup without videogps calling full time internet
1233,1,performance match price decent  price come built quality  display 720 mean 6000 mah battery long last  gadget using secondary  gaming experience average overall  budget
1234,1,battery bought  father light user  still would say surprising part battery life amazing  last four day complete charge
1235,1,far  got  couple day back package delivered  condition camera okay battery life  us 30 one playing song youtube 68hrs headphone box hence 4 star
1236,1,m12 review 24ghz wifi processor capable 5ghz wifi powerful battery life ad  interface  90hz display camera quality  average
1237,0,worst battery life dont buy   battery life worst overall   dont
1238,1,galaxy m12 rock  awesome almost satisfied expectation loved
1239,0,useless  total money waste  lot issue like auto restart error msg showing register network auto shut hang issue pls return
1240,1,worth buying really nice easy use  90hz refresh rate 48mp camera 8nm processor thanks  nice  13500
1241,1,range heavy  camera  blue color doesnt look  take black white took blue cant exchange option
1242,0,weast money poor quality poor camera resultits loke 48mp like 2mpplese avoid place order diviceand blue colour like seen image show amzonepoor result worst full moneydont buy  m12 amzone
1243,1,handsfree hand free device want listen music see movie purchase separately listen speaker
1244,1,nice purchased  mom usage  enough
1245,0,unworthy smart  consists many problem like slow working operating system touch screen worst compared  getting unusual sound  need proper response  team take  back asap
1246,0,wastage money buy redmi note 10 camera photo quality poormobile hang problem muchtotally wastage moneyfingerprint sensor also slowtotally wastage hard earning money
1247,0,isnt working properly able hear sound speaker  working properly able hear anything speaker arrived late return window closed 5 day
1248,0,much heavy comfortable hand daily use gaming heavy large although afterall  worry weight issue
1249,1,brand security  start working slow within 2 day also giving network issue price best  always giving feeling brand
1250,1,truly beautiful white monster battery life great camera also  performance excellent nice sleek beautiful look white color  look extremely beautiful overall monster true sense worth buying thanks
1251,0,review 8 month use likesgood battery lifefinger print reader okdislikesslow response ratecamera clarity parscreen refresh rate avgquite heavy
1252,1,budget lack feature nice  still lack function come  range
1253,0,displaytouch unresponsive ordered  gift aunt took week set adding sim found display touch unresponsive would love someone would get touch offer replacement defective unit
1254,1,super  high quality  high class camera finger print sensor camera facial recognition also quite  great touch pad
1255,1,lovely budget  dreem  smooth working nice camara nice budget  battery nice fingerprint also smooth like fast processor lot lovethanks
1256,1,budget  expected battery life fingerprint reader camera quality
1257,0,doesnt support whats app application hi guy two week back brought  software hardware problem whats working even application time automatically get restart better avoid uploaded pic information
1258,0,nokia 3315 return bulky  buy bought blue color made remember nokia 3315 bulky  asked  apni dukan return also denied thinking
1259,1,nw set  decision added overall value overall feature likeits outfit fashionablei really loved blue colour battery life extremely  picture quality  definitely camera quality
1260,0,expected expected voice calling  finger print
1261,0,working properly much upset satisfied touch screen working properly open app opening thing else please avoid
1262,1,best android  performance feature perfect combination feature android  fingerprint reader work perfectly battery 6000mah another selling point
1263,1,value money battery life excellent display  price 90hz refresh rate make wow speed normal side mount fingerprint ok much fast
1264,1,high end high end producttoo long time take load directory
1265,1,real monster battery storage value money storage battery life impressive fhd display useful attend video call lag hanging issue altogether  device cost
1266,0,utter disappointment quite bulky heavy  probably due battery size touch screen quite sluggish unresponsive occasion camera quality way average didnt expect kind   already planning sell
1267,1,m12 12 month baad pata chalega kyoki wedhar ke karan bhi  gadbad hoti hai baaris thandi heng hota hai aur garmiyo batry loss hoti hai
1268,0,review unlike  shutdown please one dont purchase   hanging issue customer care care less answer  waste
1269,1,little heavy  little heavy everything else  normal user
1270,1,feature heavy weight  6 gm ram 128 gb storage including high resolution front rear camera  weighs 200 gm big concern
1271,0,worth buy posting review 2 month usage exynoss processor biggest draw back hang lag application launch would recommend  price range
1272,1,economical price 6 gb ram 128 gb memory 6000 mah battery
1273,0,preferable preferable  game closing heavy size handy size
1274,1,pretty decent  price go writing 4 month use overall  damn  considering priceprosgood battery backupamazing displayterrific uiuxconscamera quality darkbulky
1275,1,satisfied feature far satisfied feature till dateno complaint farbattery performance much better othersand actually better performance phoneand costlyit fulfil purrpose multitasking
1276,1,general use  battery life  people dont want high performing  playing game stuff requires high graphic overall 35 rating general purpose use like whatsapp fb mail call
1277,1,basic  best thing long battery charge avoids frequent charging
1278,0,processing speed low much qaiting dont purchase  process low compare others used last 30 day automatic app closed open try multiple time youtube also auto forwardtaking much time load appdont waste money
1279,1,review  m12  m12 nice camera u mentioned 48 mp real compare model  48 mp real much  working battery back everything  want camera little bit improved
1280,1,standard  price slow  sub par camera 48mp paper also everytime o installs junk apps updating   kindly distribute bloatware name updatesystem update
1281,0,camera display quality satisfy camera display quality satisfy return option available bad experience
1282,1,goid  time beep voice notification stopit continuously berpingafter switch stopit big problemno one attending call  cust6care plz solve problemi left time change
1283,0,worst ever   wrost  dont ever buy buying u cant return replace   get hang dam slow worst ever  seen  doesnt take back bad  sell thats dont return policy
1284,1,review using 2 week camera quality splendidfingerprint quality splendidbattery quality splendidprograms splendidbest budget smartphone
1285,1,quality  compared price   quality  compared pricecamera performance look like 48 megapixelsrest thing goodbudget friendly
1286,1,better battery life battery life   havi thin lite weightnormal camara 48 mp camara  wide angle macro camara  portrait camara average night mod camara
1287,1,breif nice  price  configuration overall performance also  concern getting heated continuous use
1288,1,awesome  im regular user  dont find issue performance think complains weight  latest update speaker quality went
1289,0,heating problem new software update got many issue like hang problem heating problem dont trust
1290,1,best budget better battery battery life bestpicture quality goodvalue money excellent
1291,0,sample handset injection pin  user guidewe measured 13499 handset guess sample handset answer amazoni write review handset work fine within return periodhope
1292,1,surprised device value m12 really given satisfaction return price paid
1293,0,dont buy medium could loaded hanging issue battery draing issue apps crashing apps issue first day  got delivered bought 2  m12 issue  customer care said buy  official site
1294,1,nice battery life camera  person complain  performance dont know expect cellphone around 11k go
1295,0,camera quality worst screen gorilla glass  drop screen broken camera quality worst screen gorilla glass  drop screen broken
1296,0,heating automatically really disappointed fone automatically switched 2 time even 2 day bot completed receive orderheating problemhang slow problemi waste moneyplease something exchange fone refund money
1297,0,worst  battery poordisplay worstcamera badfinally dont waste dont choose  productthis  exchange sellerplease dont
1298,0,disappointed price drop within week bought 10299 great india sale sold  9500 lower feel cheated bought great india sale assuming lower cost benefit
1299,1,monster reloaded  delivers promised  m12 definitely monster reloaded get premium feature affordable price would recommend 1010
1300,1,nice budget  like fingerprint reader way power button n obviously battery life
1301,1,heavy  upto mark  heavy front camera suitable priceback camera finebattery life excellentand feature also finesound quality loud clear overall nice
1302,1,bad performance processor need upgrade processor price brand give better performance  price rangethis  lag much small thingssamsung need give effort mid range smartphone
1303,1,decent  unless someone savvy camera gaming battery life  excellent  little heavier compared previously used  mine camera quality average  work refresh rate make browsing experience
1304,0,unsatisfactory  software apps updated  working like 6 gb ram overall unsatisfactory
1305,0,poor  happy samsungwithin 4 month hang problem start phonen many time sim reachedevery 2or 3 day use flight mode option restore call service
1306,1,excellent  however face lot problem setting  would advise include setting  even charge extra hundred rupee
1307,0,bad productdont buy itsuch waste money medium could loaded dont like  also  service dont return tha orderso pls dont buy itand  latest feature missing like screen shot screen recorder internet speedetc
1308,1,5 5   successful  performance work system also  use working business game buy small game run  running performance first class suggest buy
1309,1,nice cozy  value money brand please note  heavy hell credit 6000mah else everything  considering value yeah dont expect much display
1310,0,worth buy  slownot 6 gb ram model advertised speed reality slower 3 gb ram versioni wouldnt advice buying
1311,0,poor quality three month time  speaker stopped working despite best effort able raise complaint customer servive
1312,1,great  relatively less price   great battery life moderate camera quality thing fingerprint reader rear side  cool overall best  relatively less price  feature
1313,0,poor display  battery backup display poor feature ok voice mail notification removed annoying
1314,0,nothing best  battery  best battery life  remaining quality wrost also hanging problemdont buy  m12so never buy  camera 48mega pixel document real euqal like 8 megapixel camera
1315,1,nice purchase  aveage man camera quality  also huge battery one bother charge  buy range last main thing got  1k less market price
1316,1,nice  less amount camera ok battery life fine fingerprint working okoverall  ok less amount
1317,0,dont buy late chargingcamera even worth 2mpxl 48 mpxlby  night mode camera scrap90hz refresh rate also disappointingtoo much weightoverall disappointed
1318,0,voice quality poor specifically speaker  display quality per  experience voice quality poor
1319,0,worst   line  recommended regular use people want basic touch  take camera quality worst get voice msg whatsap voice 3x speed overall dont recommend thia
1320,1,worth buying prossuper fastamazing camerahuge battery backupliked fast chargerlarge displaygood sound qualityconsslightly thick compromised price segment
1321,0,camera quality bad adaptive brightness didnt work properly battery life much expected camera quality poor  hard use function clumsy dont buy
1322,0,5ghz band present m12camera quality poor 5gh wifi band available m12please consider buyits highlighted  specificationscamera quality also poor
1323,1,fantastic mobileworth buy bought  festive seasonthought might much okbut best  bought far
1324,1,avg  bty backup goodno support 5ghz wifi wifi tetheringavg screen camera speed adaptive brightness seldom worksvalue money brand offer better spec
1325,1,best  10k  always big player marketso accept  same6000 mah battery nd fingerprint scanner markable overall  purchaseno doubt purchase
1326,1,price stunning batterycamera upto markfingerprints fast face recognition slowsleek ui super smoothram rom 6 128 12500introductory price awesome
1327,1,detail  look  battery back  heavy  thinrare camera quality  front cam goodside button touch sensorhead  providedc type fast charging
1328,1,bad decent  regular  feature nothing new exciting camera wow kind enough price range chose substitute chinese brand buy dont expect much
1329,1,provide detailed operating manual along customer interface cumbersome one technically efficient operate
1330,1,price battery comp  camara nd speaker  r 10500   6gb ram camara speaker much satisfying otherwise fine battery back  one camara result upto mark
1332,1,budget  problem like touch response bad use maximum brightnessso bit difficult handle outside sunlight living everything perfectreview using 3 month
1333,0,worst service  purchased   delivered last friday option available return  camera working 64 mp 2 mp cameraplease dont purchase  dont buy
1334,1,price weight distribution 1010camera 810battery 1010fingerprint 1010charging time 710performance 810
1335,1,spended limited money working  excellentcamera quality outstandingbattery life  hanging issueit 10 day form purchasei may review month
1336,1,fine choice   excellent battery capacity camera average processing speed
1337,1,personal experience using  one month give five star camera quality ordinary display quality upto mark price rangenabin mandal
1338,1,pretty  11k 48mp cam nice although doesnt feel like 48mp wideangle ok game high graphic lag little bit battery backup awesome easily run 2 day overall satisfied till
1339,0,complete waste disappointed performance complete waste disappointed performance wifi adapter support 24ghz wifi connection work limited range even old  wifi catch signal
1340,0,trying give minus star luckily dont exist poor   infact worst nothing goodpoor cameraheating issue unexplainable felt kept head inside tantoorpls dont buy
1341,0,dont buy  getting two time damage condition  phonewhen told money return  facility say money return  pay instade rupee
1342,0,need customer concern better allow u return  purchase better  please dont purchase  worst specially camera quality bad even like basic model
1343,0,low quality   bad camera quality slow working almost 7 year old performance
1344,0,worst  heating battery last 8 hr worst  battery worst  release heat using second handmobile sold festival
1345,1,1st glance first opening outside packet intact however cardboard carton little wet  box also wet  however luckily ohk
1346,0,speaker problem  speaker  wasteful speaker released eriteted voice  speaker wastefull
1347,1,phonereview 2 month usebattery like 5000mahcamera averagerest normalgood  pricesamsung hardware main attractiontouch awesome
1348,1,camera okay nice  decent battery lifecamera comparatively low quality okay
1349,0,waste money battery quality poor 6000mah battery drain dragistically even use camera quality 48 mp poor quality waste money
1350,1,best affordable  simply amazing one best  affordable price amazing storgae  camera quality best battery capacity observed week really  model  thank  delivering ontime pandemic
1351,0,m12 seems like refurbished  got ridiculous dont buy  minor problem mistake
1352,1,best price range working well problem battery  camera nice clarity overall performance also  price  feature
1353,0,go suspended hang mode device go unresponsive often need mostthe plus side battery lifecertainly 24 hr give 48 hr life used wisely
1354,0,worst phonevery slow processor worst phonevery slow processor frequently hang battery life also  need charge 23 time day use internetin totality worst
1355,1,overall   weight heavy tiring hold  hand long battery  therefore one need accept
1356,1,almost  nice mobileonly camera mark otherwise  functionalty dont need camera online work
1357,1,monster battery awesome battery life summer face load shading issue unable charge  need carry power bank havent face problem full us given 2 day battery backup
1358,1,expect camera nice battery standby capacity awesome fingerprint reading sensor specifically take  hand easily unlock using power button fingerprint sensorbut camera doesnt look like picture 48mp camera
1359,1,worth price used 15days giving  battery life rear camera also  say selfies average speaker quality overall performance average
1360,0,cheated worst  series  unresponsive slow battery drain day  mislead customer selling low quality
1361,0,indian sims work indian sim work  processing speed low competitor
1362,0,bulky slow issue battery charging mob  heat raise alarm heating
1363,1,ok satisfied camera quality isnt enough processing wise  finally recommend dont buy pls choose realme something budget
1364,1,nice budget  nice budget  loaded feature high end
1365,1,daily use overall  package 10000battery screen   speed also goodthis  option daily use
1366,1,value moneymust buy best phonebest featuresdefinitely go
1367,1,best budget  camera quality lowprocessor gooda bit heavy due 6k mah battery
1368,0,camera quality worst worst experience long time choosen samsungit  specification camera quality even equal 2mega pixel cant suggest  oneeven though showing 48 mp
1369,0,kaam chalau  hai first  phonebut markits negative point heavy weightworst 4 gb ram like 2 3 gb ram48 mp camera like 12 mpoverall mi realme  ki takkarka nahi hainaam bade darshan chotte
1370,0,battery performance poor charge  twice time day battery performance poor charge  twice time day
1371,1,okok per budget  bad camera quality touch upto mark battery pretty  overall per price  decent
1372,1,best ever compare others using  brand smartphones last 10 year experience still  smartphones worth value money always economically better feature always awesome
1373,1,nice one batterry fingerprint sensor  hd display also nice need upgrade camera quality overall nice  real value money  got  8550rs according price camera quality suparb
1374,1,amazing cost effective best ever battery lifedurablenot much unknown cache data stored yaa camera quality improvedface recognition improved rest fine u go
1375,0,better avoid one bad experience   m12it take time full chargend  weight highphoto clarity goodand main thing return  replace
1376,1,value money satisfactory meet requirement secondary
1377,0,poor response  camera quality poor like vga blurry  quality poor complaining also im yet receive replacement  even 15 day much disappointed
1378,0,charging port issue   branded facing charging port issue  one month issue face disopointed
1379,0,wifi calling  support wifi calling 3 top service provider indiajio airtel vodaidea deal breaker
1380,1,data sharing problem  looking wise nice month restarting problem occurring hotspot broblem occurred sharing data another device couldnt share data continues break signal continuously
1381,1,medium could loaded
1382,1,hyped avg  hyped avg
1383,1,nice  within budget weight working goodbattery lasted 32 hour hotspot bluetooth active statecamera quality avgonly concern little weighttakes 102 min get full charge 8 battery level
